cust_id;pref;score
1124;preferenceItemOneTwoThree;51.39
1124;preferenceItemOne;16.67
1125;preferenceItemOneTwoThree;53.12
1125;preferenceItemOne;25
1126;preferenceItemOneTwoThree;47.06
1126;preferenceItemOne;20.59
1127;preferenceItemOneTwoThree;53.23
1127;preferenceItemOne;11.29
1128;preferenceItemOneTwoThree;50
1128;preferenceItemOne;25
1129;preferenceItemOneTwoThree;43.33
1129;preferenceItemOne;10
1130;preferenceItemOneTwoThree;25.35
1130;preferenceItemOne;11.27
1131;preferenceItemOneTwoThree;33.33
1131;preferenceItemOne;18.52
1132;preferenceItemOneTwoThree;29.58
1132;preferenceItemOne;12.68
1133;preferenceItemOneTwoThree;22.22
1133;preferenceItemOne;5.56
1134;preferenceItemOneTwoThree;51.06
1134;preferenceItemOne;21.28
1135;preferenceItemOneTwoThree;44.12
1135;preferenceItemOne;17.65
1136;preferenceItemOneTwoThree;59.26
1136;preferenceItemOne;37.04
1137;preferenceItemOneTwoThree;33.33
1137;preferenceItemOne;8.05
1138;preferenceItemOneTwoThree;35.48
1138;preferenceItemOne;12.9
1139;preferenceItemOneTwoThree;35.29
1139;preferenceItemOne;13.73
1140;preferenceItemOneTwoThree;34.86
1140;preferenceItemOne;11.93
1141;preferenceItemOneTwoThree;47.62
1141;preferenceItemOne;19.05
1142;preferenceItemOneTwoThree;35.71
1142;preferenceItemOne;7.14
1143;preferenceItemOneTwoThree;30.19
1143;preferenceItemOne;7.55
1144;preferenceItemOneTwoThree;30.77
1144;preferenceItemOne;11.54
1145;preferenceItemOneTwoThree;22.92
1145;preferenceItemOne;12.5
1146;preferenceItemOneTwoThree;40
1146;preferenceItemOne;15
1147;preferenceItemOneTwoThree;66.67
1147;preferenceItemOne;12.5
1148;preferenceItemOneTwoThree;37.5
1148;preferenceItemOne;12.5
1149;preferenceItemOneTwoThree;62.5
1149;preferenceItemOne;37.5
1150;preferenceItemOneTwoThree;27.5
1150;preferenceItemOne;7.5
1151;preferenceItemOneTwoThree;26
1151;preferenceItemOne;6
1152;preferenceItemOneTwoThree;18.18
1152;preferenceItemOne;0
1153;preferenceItemOneTwoThree;81.82
1153;preferenceItemOne;45.45
1154;preferenceItemOneTwoThree;60
1154;preferenceItemOne;40
1155;preferenceItemOneTwoThree;40
1155;preferenceItemOne;20
1156;preferenceItemOneTwoThree;42.11
1156;preferenceItemOne;15.79
1157;preferenceItemOneTwoThree;30.43
1157;preferenceItemOne;0
1158;preferenceItemOneTwoThree;41.18
1158;preferenceItemOne;11.76
1159;preferenceItemOneTwoThree;48.57
1159;preferenceItemOne;22.86
1160;preferenceItemOneTwoThree;48
1160;preferenceItemOne;12
1161;preferenceItemOneTwoThree;27.45
1161;preferenceItemOne;9.8
1162;preferenceItemOneTwoThree;36
1162;preferenceItemOne;12
1163;preferenceItemOneTwoThree;30.56
1163;preferenceItemOne;13.89
1164;preferenceItemOneTwoThree;37.5
1164;preferenceItemOne;16.67
1165;preferenceItemOneTwoThree;46.43
1165;preferenceItemOne;17.86
1166;preferenceItemOneTwoThree;44.23
1166;preferenceItemOne;15.38
1167;preferenceItemOneTwoThree;16.67
1167;preferenceItemOne;3.33
1168;preferenceItemOneTwoThree;55
1168;preferenceItemOne;20
1169;preferenceItemOneTwoThree;57.14
1169;preferenceItemOne;14.29
1170;preferenceItemOneTwoThree;34.78
1170;preferenceItemOne;13.04
1171;preferenceItemOneTwoThree;62.5
1171;preferenceItemOne;50
1172;preferenceItemOneTwoThree;47.37
1172;preferenceItemOne;21.05
1173;preferenceItemOneTwoThree;61.54
1173;preferenceItemOne;38.46
1174;preferenceItemOneTwoThree;42.86
1174;preferenceItemOne;7.14
1175;preferenceItemOneTwoThree;27.27
1175;preferenceItemOne;9.09
1176;preferenceItemOneTwoThree;25
1176;preferenceItemOne;18.75
1177;preferenceItemOneTwoThree;13.1
1177;preferenceItemOne;4.76
1178;preferenceItemOneTwoThree;38.1
1178;preferenceItemOne;7.14
1179;preferenceItemOneTwoThree;45.83
1179;preferenceItemOne;14.58
1180;preferenceItemOneTwoThree;48.39
1180;preferenceItemOne;25.81
1181;preferenceItemOneTwoThree;38
1181;preferenceItemOne;16
1182;preferenceItemOneTwoThree;42.11
1182;preferenceItemOne;10.53
1183;preferenceItemOneTwoThree;35
1183;preferenceItemOne;2.5
1184;preferenceItemOneTwoThree;42.31
1184;preferenceItemOne;19.23
1185;preferenceItemOneTwoThree;62.5
1185;preferenceItemOne;31.25
1186;preferenceItemOneTwoThree;39.13
1186;preferenceItemOne;17.39
1187;preferenceItemOneTwoThree;23.81
1187;preferenceItemOne;19.05
1188;preferenceItemOneTwoThree;35.14
1188;preferenceItemOne;16.22
1189;preferenceItemOneTwoThree;52
1189;preferenceItemOne;8
1190;preferenceItemOneTwoThree;43.33
1190;preferenceItemOne;30
1191;preferenceItemOneTwoThree;45.83
1191;preferenceItemOne;25
1192;preferenceItemOneTwoThree;22.58
1192;preferenceItemOne;6.45
1193;preferenceItemOneTwoThree;50
1193;preferenceItemOne;15.38
1194;preferenceItemOneTwoThree;45.59
1194;preferenceItemOne;14.71
1195;preferenceItemOneTwoThree;38.46
1195;preferenceItemOne;28.21
1196;preferenceItemOneTwoThree;27.47
1196;preferenceItemOne;3.3
1197;preferenceItemOneTwoThree;34.69
1197;preferenceItemOne;18.37
1198;preferenceItemOneTwoThree;45.71
1198;preferenceItemOne;17.14
1199;preferenceItemOneTwoThree;46.15
1199;preferenceItemOne;17.95
1200;preferenceItemOneTwoThree;48.57
1200;preferenceItemOne;8.57
1201;preferenceItemOneTwoThree;47.06
1201;preferenceItemOne;26.47
1202;preferenceItemOneTwoThree;43.1
1202;preferenceItemOne;27.59
1203;preferenceItemOneTwoThree;19.82
1203;preferenceItemOne;5.41
1204;preferenceItemOneTwoThree;38.1
1204;preferenceItemOne;12.7
1205;preferenceItemOneTwoThree;55.56
1205;preferenceItemOne;25.93
1206;preferenceItemOneTwoThree;43.75
1206;preferenceItemOne;18.75
1207;preferenceItemOneTwoThree;43.33
1207;preferenceItemOne;13.33
1208;preferenceItemOneTwoThree;50
1208;preferenceItemOne;10.42
1209;preferenceItemOneTwoThree;45.83
1209;preferenceItemOne;18.75
1210;preferenceItemOneTwoThree;50
1210;preferenceItemOne;25
1211;preferenceItemOneTwoThree;30
1211;preferenceItemOne;20
1212;preferenceItemOneTwoThree;28.57
1212;preferenceItemOne;14.29
1213;preferenceItemOneTwoThree;23.53
1213;preferenceItemOne;5.88
1214;preferenceItemOneTwoThree;33.33
1214;preferenceItemOne;11.11
1215;preferenceItemOneTwoThree;33.33
1215;preferenceItemOne;3.7
1216;preferenceItemOneTwoThree;15.79
1216;preferenceItemOne;10.53
1217;preferenceItemOneTwoThree;38.46
1217;preferenceItemOne;23.08
1218;preferenceItemOneTwoThree;38.46
1218;preferenceItemOne;30.77
1219;preferenceItemOneTwoThree;31.25
1219;preferenceItemOne;6.25
1220;preferenceItemOneTwoThree;29.03
1220;preferenceItemOne;9.68
1221;preferenceItemOneTwoThree;51.35
1221;preferenceItemOne;32.43
1222;preferenceItemOneTwoThree;41.18
1222;preferenceItemOne;17.65
1223;preferenceItemOneTwoThree;65.85
1223;preferenceItemOne;43.9
1224;preferenceItemOneTwoThree;42.42
1224;preferenceItemOne;15.15
1225;preferenceItemOneTwoThree;50
1225;preferenceItemOne;14.71
1226;preferenceItemOneTwoThree;41.27
1226;preferenceItemOne;28.57
1227;preferenceItemOneTwoThree;58.97
1227;preferenceItemOne;17.95
1228;preferenceItemOneTwoThree;60.87
1228;preferenceItemOne;26.09
1229;preferenceItemOneTwoThree;37.5
1229;preferenceItemOne;25
1230;preferenceItemOneTwoThree;29.41
1230;preferenceItemOne;11.76
1231;preferenceItemOneTwoThree;56.25
1231;preferenceItemOne;12.5
1232;preferenceItemOneTwoThree;42.86
1232;preferenceItemOne;7.14
1233;preferenceItemOneTwoThree;44.44
1233;preferenceItemOne;22.22
1234;preferenceItemOneTwoThree;52.17
1234;preferenceItemOne;13.04
1235;preferenceItemOneTwoThree;56.25
1235;preferenceItemOne;43.75
1236;preferenceItemOneTwoThree;23.68
1236;preferenceItemOne;5.26
1237;preferenceItemOneTwoThree;64.71
1237;preferenceItemOne;29.41
1238;preferenceItemOneTwoThree;37.5
1238;preferenceItemOne;31.25
1239;preferenceItemOneTwoThree;36.67
1239;preferenceItemOne;3.33
1240;preferenceItemOneTwoThree;38.1
1240;preferenceItemOne;23.81
1241;preferenceItemOneTwoThree;33.33
1241;preferenceItemOne;26.67
1242;preferenceItemOneTwoThree;50
1242;preferenceItemOne;22.22
1243;preferenceItemOneTwoThree;37.5
1243;preferenceItemOne;37.5
1244;preferenceItemOneTwoThree;44
1244;preferenceItemOne;8
1245;preferenceItemOneTwoThree;17.07
1245;preferenceItemOne;2.44
1246;preferenceItemOneTwoThree;28
1246;preferenceItemOne;16
1247;preferenceItemOneTwoThree;33.33
1247;preferenceItemOne;8.33
1248;preferenceItemOneTwoThree;47.06
1248;preferenceItemOne;17.65
1249;preferenceItemOneTwoThree;22.41
1249;preferenceItemOne;5.17
1250;preferenceItemOneTwoThree;81.25
1250;preferenceItemOne;43.75
1251;preferenceItemOneTwoThree;23.08
1251;preferenceItemOne;15.38
1252;preferenceItemOneTwoThree;28
1252;preferenceItemOne;20
1253;preferenceItemOneTwoThree;50
1253;preferenceItemOne;41.67
1254;preferenceItemOneTwoThree;32
1254;preferenceItemOne;16
1255;preferenceItemOneTwoThree;27.78
1255;preferenceItemOne;11.11
1256;preferenceItemOneTwoThree;22.22
1256;preferenceItemOne;5.56
1257;preferenceItemOneTwoThree;20.59
1257;preferenceItemOne;5.88
1258;preferenceItemOneTwoThree;42.86
1258;preferenceItemOne;19.05
1259;preferenceItemOneTwoThree;31.25
1259;preferenceItemOne;18.75
1260;preferenceItemOneTwoThree;38.1
1260;preferenceItemOne;19.05
1261;preferenceItemOneTwoThree;29.41
1261;preferenceItemOne;5.88
1262;preferenceItemOneTwoThree;33.33
1262;preferenceItemOne;12.5
1263;preferenceItemOneTwoThree;34.48
1263;preferenceItemOne;13.79
1264;preferenceItemOneTwoThree;23.53
1264;preferenceItemOne;5.88
1265;preferenceItemOneTwoThree;51.85
1265;preferenceItemOne;11.11
1266;preferenceItemOneTwoThree;46.15
1266;preferenceItemOne;26.92
1267;preferenceItemOneTwoThree;47.37
1267;preferenceItemOne;21.05
1268;preferenceItemOneTwoThree;33.33
1268;preferenceItemOne;11.11
1269;preferenceItemOneTwoThree;35
1269;preferenceItemOne;25
1270;preferenceItemOneTwoThree;35.9
1270;preferenceItemOne;12.82
1271;preferenceItemOneTwoThree;43.9
1271;preferenceItemOne;17.07
1272;preferenceItemOneTwoThree;76.92
1272;preferenceItemOne;34.62
1273;preferenceItemOneTwoThree;32
1273;preferenceItemOne;4
1274;preferenceItemOneTwoThree;46.77
1274;preferenceItemOne;14.52
1275;preferenceItemOneTwoThree;38.71
1275;preferenceItemOne;22.58
1276;preferenceItemOneTwoThree;42.59
1276;preferenceItemOne;16.67
1277;preferenceItemOneTwoThree;40.98
1277;preferenceItemOne;27.87
1278;preferenceItemOneTwoThree;36.54
1278;preferenceItemOne;17.31
1279;preferenceItemOneTwoThree;37.93
1279;preferenceItemOne;24.14
1280;preferenceItemOneTwoThree;58.49
1280;preferenceItemOne;16.98
1281;preferenceItemOneTwoThree;50
1281;preferenceItemOne;15
1282;preferenceItemOneTwoThree;50
1282;preferenceItemOne;27.27
1283;preferenceItemOneTwoThree;42.5
1283;preferenceItemOne;20
1284;preferenceItemOneTwoThree;28.36
1284;preferenceItemOne;8.96
1285;preferenceItemOneTwoThree;55.41
1285;preferenceItemOne;27.03
1286;preferenceItemOneTwoThree;47.14
1286;preferenceItemOne;24.29
1287;preferenceItemOneTwoThree;40.38
1287;preferenceItemOne;15.38
1288;preferenceItemOneTwoThree;27.59
1288;preferenceItemOne;4.31
1289;preferenceItemOneTwoThree;46.05
1289;preferenceItemOne;25
1290;preferenceItemOneTwoThree;32.39
1290;preferenceItemOne;4.23
1291;preferenceItemOneTwoThree;46.02
1291;preferenceItemOne;9.73
1292;preferenceItemOneTwoThree;40
1292;preferenceItemOne;18.33
1293;preferenceItemOneTwoThree;40.48
1293;preferenceItemOne;14.29
1294;preferenceItemOneTwoThree;32.61
1294;preferenceItemOne;17.39
1295;preferenceItemOneTwoThree;44.44
1295;preferenceItemOne;19.44
1296;preferenceItemOneTwoThree;25.81
1296;preferenceItemOne;12.9
1297;preferenceItemOneTwoThree;53.66
1297;preferenceItemOne;19.51
1298;preferenceItemOneTwoThree;51.72
1298;preferenceItemOne;27.59
1299;preferenceItemOneTwoThree;48.48
1299;preferenceItemOne;24.24
1300;preferenceItemOneTwoThree;42.11
1300;preferenceItemOne;21.05
1301;preferenceItemOneTwoThree;38.89
1301;preferenceItemOne;22.22
1302;preferenceItemOneTwoThree;50
1302;preferenceItemOne;37.5
1303;preferenceItemOneTwoThree;30.36
1303;preferenceItemOne;8.93
1304;preferenceItemOneTwoThree;39.39
1304;preferenceItemOne;33.33
1305;preferenceItemOneTwoThree;34.15
1305;preferenceItemOne;14.63
1306;preferenceItemOneTwoThree;34.48
1306;preferenceItemOne;6.9
1307;preferenceItemOneTwoThree;48.48
1307;preferenceItemOne;21.21
1308;preferenceItemOneTwoThree;25
1308;preferenceItemOne;3.57
1309;preferenceItemOneTwoThree;38.89
1309;preferenceItemOne;13.89
1310;preferenceItemOneTwoThree;27.66
1310;preferenceItemOne;10.64
1311;preferenceItemOneTwoThree;57.14
1311;preferenceItemOne;10.71
1312;preferenceItemOneTwoThree;44.74
1312;preferenceItemOne;13.16
1313;preferenceItemOneTwoThree;48
1313;preferenceItemOne;16
1314;preferenceItemOneTwoThree;57.14
1314;preferenceItemOne;19.05
1315;preferenceItemOneTwoThree;40.74
1315;preferenceItemOne;25.93
1316;preferenceItemOneTwoThree;45.45
1316;preferenceItemOne;24.24
1317;preferenceItemOneTwoThree;40.91
1317;preferenceItemOne;9.09
1318;preferenceItemOneTwoThree;41.67
1318;preferenceItemOne;12.5
1319;preferenceItemOneTwoThree;50
1319;preferenceItemOne;0
1320;preferenceItemOneTwoThree;40.91
1320;preferenceItemOne;27.27
1321;preferenceItemOneTwoThree;50
1321;preferenceItemOne;26.67
1322;preferenceItemOneTwoThree;26.09
1322;preferenceItemOne;4.35
1323;preferenceItemOneTwoThree;40.91
1323;preferenceItemOne;31.82
1324;preferenceItemOneTwoThree;54.55
1324;preferenceItemOne;22.73
1325;preferenceItemOneTwoThree;50
1325;preferenceItemOne;25
1326;preferenceItemOneTwoThree;44
1326;preferenceItemOne;20
1327;preferenceItemOneTwoThree;47.37
1327;preferenceItemOne;10.53
1328;preferenceItemOneTwoThree;24.24
1328;preferenceItemOne;9.09
1329;preferenceItemOneTwoThree;33.33
1329;preferenceItemOne;20.83
1330;preferenceItemOneTwoThree;45.45
1330;preferenceItemOne;18.18
1331;preferenceItemOneTwoThree;44.44
1331;preferenceItemOne;22.22
1332;preferenceItemOneTwoThree;50
1332;preferenceItemOne;12.5
1333;preferenceItemOneTwoThree;57.14
1333;preferenceItemOne;14.29
1334;preferenceItemOneTwoThree;26.67
1334;preferenceItemOne;6.67
1335;preferenceItemOneTwoThree;45.45
1335;preferenceItemOne;0
1336;preferenceItemOneTwoThree;80.95
1336;preferenceItemOne;66.67
1337;preferenceItemOneTwoThree;33.33
1337;preferenceItemOne;15.15
1338;preferenceItemOneTwoThree;28.87
1338;preferenceItemOne;13.4
1339;preferenceItemOneTwoThree;40.4
1339;preferenceItemOne;10.1
1340;preferenceItemOneTwoThree;38.46
1340;preferenceItemOne;9.23
1341;preferenceItemOneTwoThree;52.78
1341;preferenceItemOne;33.33
1342;preferenceItemOneTwoThree;42.86
1342;preferenceItemOne;20.41
1343;preferenceItemOneTwoThree;42.22
1343;preferenceItemOne;22.22
1344;preferenceItemOneTwoThree;35.29
1344;preferenceItemOne;11.76
1345;preferenceItemOneTwoThree;41.94
1345;preferenceItemOne;22.58
1346;preferenceItemOneTwoThree;31.71
1346;preferenceItemOne;2.44
1347;preferenceItemOneTwoThree;54.84
1347;preferenceItemOne;12.9
1348;preferenceItemOneTwoThree;38.64
1348;preferenceItemOne;13.64
1349;preferenceItemOneTwoThree;38.46
1349;preferenceItemOne;9.62
1350;preferenceItemOneTwoThree;35.29
1350;preferenceItemOne;19.12
1351;preferenceItemOneTwoThree;38.89
1351;preferenceItemOne;9.26
1352;preferenceItemOneTwoThree;22.22
1352;preferenceItemOne;3.7
1353;preferenceItemOneTwoThree;30
1353;preferenceItemOne;10
1354;preferenceItemOneTwoThree;45.59
1354;preferenceItemOne;14.71
1355;preferenceItemOneTwoThree;33.33
1355;preferenceItemOne;16.67
1356;preferenceItemOneTwoThree;47.62
1356;preferenceItemOne;19.05
1357;preferenceItemOneTwoThree;55
1357;preferenceItemOne;15
1358;preferenceItemOneTwoThree;69.23
1358;preferenceItemOne;34.62
1359;preferenceItemOneTwoThree;44
1359;preferenceItemOne;16
1360;preferenceItemOneTwoThree;38.89
1360;preferenceItemOne;22.22
1361;preferenceItemOneTwoThree;46.15
1361;preferenceItemOne;26.92
1362;preferenceItemOneTwoThree;48
1362;preferenceItemOne;16
1363;preferenceItemOneTwoThree;79.17
1363;preferenceItemOne;58.33
1364;preferenceItemOneTwoThree;22.22
1364;preferenceItemOne;3.7
1365;preferenceItemOneTwoThree;63.64
1365;preferenceItemOne;36.36
1366;preferenceItemOneTwoThree;47.83
1366;preferenceItemOne;17.39
1367;preferenceItemOneTwoThree;60
1367;preferenceItemOne;30
1368;preferenceItemOneTwoThree;76.92
1368;preferenceItemOne;46.15
1369;preferenceItemOneTwoThree;56
1369;preferenceItemOne;16
1370;preferenceItemOneTwoThree;53.85
1370;preferenceItemOne;15.38
1371;preferenceItemOneTwoThree;25.81
1371;preferenceItemOne;3.23
1372;preferenceItemOneTwoThree;31.43
1372;preferenceItemOne;8.57
1373;preferenceItemOneTwoThree;41.67
1373;preferenceItemOne;4.17
1374;preferenceItemOneTwoThree;86.84
1374;preferenceItemOne;60.53
1375;preferenceItemOneTwoThree;55
1375;preferenceItemOne;40
1376;preferenceItemOneTwoThree;64.71
1376;preferenceItemOne;29.41
1377;preferenceItemOneTwoThree;66.67
1377;preferenceItemOne;33.33
1378;preferenceItemOneTwoThree;76.92
1378;preferenceItemOne;38.46
1379;preferenceItemOneTwoThree;64.71
1379;preferenceItemOne;23.53
1380;preferenceItemOneTwoThree;30.77
1380;preferenceItemOne;7.69
1381;preferenceItemOneTwoThree;50
1381;preferenceItemOne;16.67
1382;preferenceItemOneTwoThree;28.57
1382;preferenceItemOne;14.29
1383;preferenceItemOneTwoThree;50
1383;preferenceItemOne;25
1384;preferenceItemOneTwoThree;76.92
1384;preferenceItemOne;38.46
1385;preferenceItemOneTwoThree;44.44
1385;preferenceItemOne;11.11
1386;preferenceItemOneTwoThree;42.86
1386;preferenceItemOne;35.71
1387;preferenceItemOneTwoThree;60
1387;preferenceItemOne;30
1388;preferenceItemOneTwoThree;62.5
1388;preferenceItemOne;25
1389;preferenceItemOneTwoThree;41.67
1389;preferenceItemOne;8.33
1390;preferenceItemOneTwoThree;46.15
1390;preferenceItemOne;23.08
1391;preferenceItemOneTwoThree;26.67
1391;preferenceItemOne;6.67
1392;preferenceItemOneTwoThree;66.67
1392;preferenceItemOne;50
1393;preferenceItemOneTwoThree;62.5
1393;preferenceItemOne;50
1394;preferenceItemOneTwoThree;80.95
1394;preferenceItemOne;66.67
1395;preferenceItemOneTwoThree;63.64
1395;preferenceItemOne;27.27
1396;preferenceItemOneTwoThree;80
1396;preferenceItemOne;30
1397;preferenceItemOneTwoThree;81.82
1397;preferenceItemOne;50
1398;preferenceItemOneTwoThree;41.38
1398;preferenceItemOne;6.9
1399;preferenceItemOneTwoThree;44
1399;preferenceItemOne;4
1400;preferenceItemOneTwoThree;66.67
1400;preferenceItemOne;50
1401;preferenceItemOneTwoThree;30.77
1401;preferenceItemOne;7.69
1402;preferenceItemOneTwoThree;33.33
1402;preferenceItemOne;11.11
1403;preferenceItemOneTwoThree;42.86
1403;preferenceItemOne;17.86
1404;preferenceItemOneTwoThree;47.37
1404;preferenceItemOne;21.05
1405;preferenceItemOneTwoThree;42.86
1405;preferenceItemOne;35.71
1406;preferenceItemOneTwoThree;43.75
1406;preferenceItemOne;15.62
1407;preferenceItemOneTwoThree;48.28
1407;preferenceItemOne;13.79
1408;preferenceItemOneTwoThree;76.92
